"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.16, 655.11, 655.34]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.32, 0.29, 1.1], 'gyro': [0.12, 655.16, 0.11]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.08, 655.09, 0.09]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.17, 655.12, 0.03]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.21, 655.18, 655.34]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.16, 655.04, 0.12]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.07, 655.19, 655.3]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.16, 655.2, 0.0]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.09, 655.11, 0.09]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.17, 655.15, 0.04]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.11, 655.11, 0.04]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.16, 655.17, 0.0]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.15, 655.11, 0.01]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.11, 655.22, 655.31]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 0.3, 1.1], 'gyro': [0.13, 655.23, 0.01]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.27, 0.24, 1.16], 'gyro': [10.64, 621.06, 12.97]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.43, 0.34, 1.15], 'gyro': [130.86, 411.6, 32.48]}"
